,URL,TEXT,WIDTH,HEIGHT,similarity,punsafe,pwatermark,AESTHETIC_SCORE,hash
22980,https://piximus.net/media/2936/empire-state-building-under-construction-64.jpg,Empire State Building Under Construction,584.0,600.0,0.298992395401001,8.7989e-05,0.2612745,6.88891,-5395945614722053473
23100,"https://res.cloudinary.com/fleetnation/image/private/c_fill,g_center,h_640,w_640/v1499427234/ybmbd6rto3uqpnvvlwts.jpg","""""""""""""""Milky Way over lavender fields,"""""""" stock image""""""",640.0,640.0,0.32103195786476135,2.3712641e-06,0.11528459,6.599852,-6935482293956498812
23139,http://kagirohi.art/kabega2676/wp-content/uploads/2018/12/Franz-Richard-Unterberger-Gondolas-in-front-of-the-Santa-Maria-della-Salute-Venice-2732x2048-1-700x525.jpg,"Franz Richard Unterberger - Gondolas in front of the Santa Maria della Salute, Venice 2732x2048",700.0,525.0,0.3490692973136902,2.7496312e-06,0.08410891,6.5363994,5222577481969132821
23533,https://weallsendcards.com/Images2/Display/ad184fbf-78c6-4f31-a2e1-06d659c93968.jpg,Tessa Spanton Artist Snow near Loweswater  personalised online greeting card,712.0,519.0,0.3422582745552063,3.5312897e-08,0.17620108,6.8565903,-6877943605587122793
23641,https://blogs.elpais.com/.a/6a00d8341bfb1653ef019b00311e63970c-550wi,Fan-ho-approaching-shadow-hong-kong-1956,550.0,768.0,0.33718186616897583,5.133973e-07,0.38050166,6.642308,835661524669895819
23717,https://s3.amazonaws.com/bit-photos/large/6971326.jpeg,"Lee Fields & The Expressions @ Paradiso - Amsterdam, Netherlands",720.0,720.0,0.3062356114387512,3.857833e-05,0.4878091,6.572222,8629587633866332909
23721,https://safebooru.org//samples/3213/sample_579c829768508776b752a4aaf70ed2ef9a9ad6ed.jpg?3341222,1boy 1girl 54cr above_clouds aircraft bangs blonde_hair blue_eyes boots bow capelet envelope flying_saucer fur-trimmed_boots fur-trimmed_capelet fur_trim hair_bow hair_ornament hairclip headphones highres holding holding_envelope hot_air_balloon kagamine_len kagamine_rin magical_mirai_(vocaloid) open_mouth shirt short_hair short_ponytail short_shorts shorts sitting sitting_on_lap sitting_on_person sky sleeveless sleeveless_shirt smile space_craft spiky_hair swept_bangs ufo vocaloid white_bow white_shirt wide_shot wind wrist_cuffs yellow_neckwear,850.0,598.0,0.3559512495994568,0.0013209879,0.12685189,6.5819926,-5780678273514452730
23835,https://images.fineartamerica.com/images/artworkimages/mediumlarge/2/northern-gannet-soaring-in-stormy-weather-arterra-picture-library.jpg,Northern Gannet Soaring in Stormy Weather by Arterra Picture Library,900.0,600.0,0.3240149915218353,4.481868e-06,0.17519805,6.5764413,3110713005860577542
23914,http://www.luxe-en-france.com/wp-content/uploads/2015/05/BingBing-Li-wears-Cindy-Chao-The-Art-Jewel-04.jpg,BingBing Li wears Cindy Chao The Art Jewel 04,800.0,534.0,0.3249293863773346,0.9116301,0.35624048,6.530836,6531417483929832118
23940,https://jbrish.com/wp-content/2015_pictures/bear_winner.jpg,Powerful bear catching a salmon,800.0,690.0,0.3279748558998108,2.7951166e-06,0.45280898,6.501531,-8439542257296684142
24159,https://render.fineartamerica.com/images/rendered/medium/print/images-medium-5/1-spring-on-the-farm-robin-moline.jpg,Folk Painting - Spring On The Farm by Robin Moline,600.0,600.0,0.3201073110103607,0.00013670325,0.073388115,6.6869936,1798775264731603992
24218,https://en.apkshki.com/storage/300/icon_5dcfe0ab178f1_300.png,Download Game of Sultans,512.0,512.0,0.3318522870540619,0.0034914613,0.12189925,6.506754,4145388715747528840
24242,http://myartmagazine.com/file/images/12-2015/10-children-book-fantasy-art.jpg,children book fantasy art,980.0,551.0,0.30705586075782776,0.0021722615,0.124090664,6.7186356,4408582203061525545
24433,https://horizonfs.com/wp-content/uploads/2019/06/Estate-Planning-for-Your-Loved-Ones.png,Estate Planning for Your Loved Ones,950.0,618.0,0.3058278262615204,0.00022870302,0.13573167,6.5879707,-5728814758754368116
24530,https://www.advocate.com/sites/advocate.com/files/2014/Self-Portrait-in-the-Bird-Room-1952x633_0.jpg,Self Portrait In The Bird Room 1952x633 0,633.0,646.0,0.3351687490940094,1.2871547e-05,0.1401979,6.553944,6220637156642153544
24554,https://cdn.shopify.com/s/files/1/0264/7903/4447/products/ZST048-_DSC3421_600x.jpg?v=1570547005,Navy Roll Neck - Gagliardi,600.0,600.0,0.3058801293373108,0.009872645,0.12094536,6.5471725,1603176848121695718
24699,https://drscdn.500px.org/photo/130557321/m%3D900/5421144e803949601fe3fcebc184397f,Autumn hugs by Iza ?yso? on 500px.com,900.0,601.0,0.30342012643814087,0.0001963973,0.19830564,6.590353,552232164550915915
24734,http://lh3.googleusercontent.com/QA-U7R0nT7te_NpAP3qu6Db1bZIIiyo9Dn89SCPvKg8OIiojUt8eOVHwh15f4D8wkLq2ugHXpWqtVeh5FVOgeR0=s900,Buttermere by Ryan Bedingfield - Landscapes Waterscapes ( mountain hill buttermere  trees water reflections ),900.0,600.0,0.354835569858551,1.9746235e-06,0.7721995,6.694522,-1334795871200645455
24831,https://lh6.googleusercontent.com/proxy/np9W-otH9F_8pYRahhrPWvU-hbxuzhRzr0Q4tT_Uhpje_gM71VKwQtObh0gwoyNaHy94CZnPrgbtOhzvik9eIsH2WPhog9fOH1Rma3r_LfNyWudPK7hLtplw2z3ztZqIowiOjXgNpG2oR94MuiyBMOZXOPffX8jzu72bylwuzaz2v9Z-LEnXS97F1kudBcioFOyftTwNTpshMFxuHqb_vaaRObUGbQn7w46Shc3DeQMS0L5_RYaTBoEHwibpBmI5i_SmL8Vgm4kiD4BS6Sil4omToO6x=s0-d,File:Peter the Great Interrogating the Tsarevich Alexei Petrovich.jpg,772.0,599.0,0.36364394426345825,5.2169876e-06,0.07518555,6.5033765,731708436112793758
24867,https://drscdn.500px.org/photo/5631132/m%3D900_k%3D1_a%3D1/v2?sig=c044ee09dbbe4c02867479a5761ce008c919c2b069658bde61964694baa84663,"Photograph My Playground - Mesquite Sand Dunes, Death Valley National Park, USA by David Thompson on 500px",621.0,900.0,0.3153059184551239,1.4956695e-05,0.73103875,6.587059,-589380148196675825
24892,https://photos.smugmug.com/Nature/Montanas-Absaroka-Beartooth/i-tc2B9nT/1/c7680a73/L/20100710_3465%2072%2076e-L.jpg,"Pine Creek Lake at First Light, Absaroka-Beartooth Wilderness, MT",800.0,534.0,0.3201460540294647,1.828682e-06,0.34707636,6.5011725,-6205854007307599420
25026,https://www.vancouverobserver.com/sites/vancouverobserver.com/files/imagecache/vo_scale_w850/images/article/body/sealion_jessicanewley_copy_2.jpg,"Sea lion, photograph, Jessica Newley",850.0,566.0,0.317947119474411,7.87454e-06,0.123815596,6.599952,7415253814559083491
25054,https://cdn.thearthunters.com/wp-content/uploads/old/201204193/4.jpg,Photography: City of Fog,600.0,600.0,0.3145046830177307,2.056774e-06,0.842724,6.5899587,8201564325346933573
25117,https://cdn.shopify.com/s/files/1/1129/1042/products/spotted_turtle_grande.jpg?v=1568061087,Spotted Turtle,600.0,600.0,0.31770938634872437,4.761807e-07,0.090772636,6.532537,50424849837194844
25130,https://c.stocksy.com/a/2OU000/z0/116810.jpg,tuxedo shirt and bow tie in river by Dylan M Howell Photography for Stocksy United,800.0,533.0,0.38255056738853455,0.0005867779,0.48638123,6.558337,4659277417115971188
25189,https://cdn.vidible.tv/prod/2016-06/01/574f39fce4b0e7582ddd5e41_o_F_v1.jpg,Hayley Atwell fighting for Agent Carter Season 3,960.0,540.0,0.30234494805336,0.3177227,0.8437538,6.556137,-8701763047976637887
25203,https://drscdn.500px.org/photo/129554271/m%3D900/23c6873b98980dd6da8195b66eab1a07,Falling Back by Max Rive on 500px.com,900.0,603.0,0.3300752341747284,2.7353797e-06,0.08746589,6.6573853,987336495183401303
25305,https://i.pinimg.com/736x/0f/1e/2c/0f1e2cc60bf858055ea1071ba055df18.jpg,24 best images about watercolour arts on pinterest for Japanese watercolor paintings,547.0,800.0,0.31086066365242004,2.2821032e-05,0.10865822,6.5633087,5967949004441725217
25307,http://cdn.trendhunterstatic.com/thumbs/graced-with-light.jpeg,Cascading Ribbon Installations,600.0,902.0,0.3152998983860016,1.0770905e-06,0.13850975,6.5143127,6945367385721296301
25331,https://cdn.dribbble.com/users/1731254/screenshots/12659677/under_one_sky_illustration_tubikarts_2x.png,Under One Sky Illustration illustrations nature illustration landscape enviroment nature squaw woman hawk eagle bird procreate illustration art digital painting digital illustration illustrator design studio illustration graphic design digital art design,800.0,600.0,0.3168925344944,0.00017181039,0.4858215,6.757006,-6574847199172210653
25373,https://i.pinimg.com/736x/8c/1b/e5/8c1be575b7315db6020c3642904fa6fa.jpg,30 Vintage Photos of the Empire State Building Under Construction: http://twistedsifter.com/2012/06/vintage-photos-of-the-empire-state-building-under-construction/#.T-VcEK06jfQ.twitter via @twistedsifter  42年間世界一の高さを誇った超高層ビル「エンパイア・ステート・ビルディング」命懸けの建設作業風景写真30枚 - DNA,614.0,760.0,0.3283102810382843,0.00030896068,0.20738089,6.5532084,-2490345708573581790
25397,https://wanderlust.com.pl/wp-content/uploads/2015/08/The-ruins-of-Dunluce-Castle..jpg,The ruins of Dunluce Castle.,604.0,800.0,0.32197773456573486,2.2270378e-06,0.06995207,6.8594303,5573743693120064022
25469,http://otiliamantelers.ro/wp-content/uploads/2017/09/14cdc07d6d2d2dddc771c93bfbc7a5cb-bedtime-stories-art-children.jpg,14cdc07d6d2d2dddc771c93bfbc7a5cb--bedtime-stories-art-children,736.0,532.0,0.3470965325832367,2.8659413e-05,0.054537147,6.833287,-5952669721018958319
25472,"https://static.wixstatic.com/media/2f2677_d06b6cdf87eb4986865a12b747aa30fd~mv2.jpg/v1/fit/w_1400,h_580,q_90/2f2677_d06b6cdf87eb4986865a12b747aa30fd~mv2.jpg",Rattray Head Dawn,1000.0,580.0,0.32279178500175476,3.2984249e-06,0.17338729,6.567512,-4705026201993758864
25489,http://compassgallery.co.uk/2015/wp-content/gallery/the-summer-show-2018/thumbs/thumbs_img_3769_2_21.jpg,Tomato and Garlic Clove,640.0,640.0,0.33450794219970703,1.4785757e-05,0.061627284,6.7868056,-1177747233321632858
25509,http://media2.onsugar.com/files/2014/03/02/081/n/1922564/dc8e20b9185c0cc0_thumb_temp_image341918911393522369.jpg.preview_tall/i/Kate-Hudson-Oscars-2014-Red-Carpet-Dress.jpg,Kate Hudson's Oscars 2014 Red Carpet Dress,550.0,550.0,0.3431553542613983,0.8995596,0.07988002,6.5604777,5173442949348041557
25572,https://i.pinimg.com/736x/5d/d6/53/5dd653f274c57325dd83fd267254a54a--oil-painters-traditional-paintings.jpg,"""""""Jug with Broken Handle"""" by Charles Young Walls""",617.0,800.0,0.3198648989200592,3.693224e-07,0.09807768,7.011142,9138907090336897359
25623,http://images.fineartamerica.com/images-medium/a-hope-for-the-eternal-presence-of-distant-places-ioannis-lelakis.jpg,A Hope For The Eternal Presence Of Distant Places Print by Ioannis Lelakis,600.0,600.0,0.2822481691837311,2.4115227e-06,0.2486665,6.587001,-4630068875213580291
25663,https://www.advocate.com/sites/default/files/styles/vertical_gallery_desktop_1x/public/2018/06/15/21-oranges-are-not-the-only-fruit-by-jeanette-winterson.jpg?timestamp=1529047006,"21. Oranges Are Not the Only Fruit, by Jeanette Winterson",655.0,982.0,0.3172524869441986,0.0003193915,1.0,6.631239,7213251122929948551
25773,https://d3e1m60ptf1oym.cloudfront.net/fedf1956-e0fc-42f4-a380-5a83fea3be12/Athabasca_Falls_Sunset_xlarge.jpg,Athabasca Falls Sunset,800.0,534.0,0.3271159529685974,2.200307e-06,0.1556081,6.605466,4127932602674039815
25832,https://3.bp.blogspot.com/-U-OxWLjgqg8/VeGQ4mQ2ZFI/AAAAAAAAUJs/AYvBdmf_r38/s640/Robert%2BWalker%2BMacbeth%2B-.jpg,"Robert Walker Macbeth, Self Portrait, Portraits of Painters, Robert Walker, Fine arts, Portraits of painters blog, Paintings of Robert Walker , Painter Robert Walker",525.0,640.0,0.3355209231376648,2.2486397e-06,0.07404207,6.7029057,4643083368892399411
25988,https://i.pinimg.com/736x/9f/09/97/9f099751f5e12b11e38ebf9e087b595e.jpg,In to the Light Peter Wileman peterwilemanartist.co.uk | ABSTRACT,736.0,738.0,0.3872416615486145,3.0871538e-06,0.0880273,6.6936207,8483704771077209032
25998,https://drscdn.500px.org/photo/125570441/m%3D900/adeaa7aa5aafa2b2fb01646802fc1a25,Sunrise of the lake by Park ddoven on 500px.com,900.0,600.0,0.3149612545967102,6.386387e-06,0.3456078,6.6153073,-1740889821622695028
26024,http://artrussia.ru/media/artworks/811c4b0519488d08215b0a25d9187ec057330.jpg,"The charm of autumn days, Viktoria Levina",693.0,600.0,0.31672248244285583,6.319229e-06,0.024930267,6.644548,-598954554701065064
26062,https://i1.wp.com/www.raincoast.eco/wp-content/uploads/2014/09/tim_hall_homeward_bound_26_x_40_2.jpg?fit=800%2C515&ssl=1,A sailing boat glides by Mount Baker in the Salish Sea.,800.0,515.0,0.29977288842201233,6.1889723e-06,0.10944291,6.517678,151176523102113423
26123,https://i.pinimg.com/736x/53/66/5f/53665fa4b4ff68f1949e1d52c8fe6f55--watercolor-artwork-watercolor-trees.jpg,Autumn  (watercolor by Brian Robinson),736.0,539.0,0.33302757143974304,2.616152e-07,0.08107481,6.536032,-5896127698297387323
26177,https://www.erezmarom.com/images/uploads/blog/m_Kirkjufell_Aurora_5-2-2013_pan1.jpg,"'Lost in Space', Kirkjufell, Iceland, February 2013. This image of an ultra-photographed mountain under the Milky Way and a hint of Aurora, seems to be much more special than most.",533.0,800.0,0.33300355076789856,6.8861873e-06,0.19449152,6.6255474,5789463496920508075
26181,https://35photo.ru/photos_temp/sizes/538/2692040_800n.jpg,"woman, portrait, natural light, art, bokeh, autumn, colors The Autumn Dreamphoto preview",800.0,533.0,0.3284166753292084,0.016878098,0.16331315,6.513955,7972469302098662898
26189,https://www.americanlegacyfinearts.com/wp-content/uploads/2015/11/JM-0011-600x598.jpg,"""""""American Legacy Fine Arts presents """"""""Lost and Enchanted"""""""" a painting by Jennifer Moses.""""""",600.0,598.0,0.28389972448349,2.6808755e-07,0.09427694,6.5164094,-8955460442619337433
26209,https://www.agneselect.com/wp-content/uploads/2019/05/Churchill-in-the-Lower-House-of-the-Houses-of-Parliament-in-1900.jpg,Young Winston Churchill,640.0,855.0,0.33637869358062744,7.2791096e-07,0.3525149,6.5187044,-5477398056263750763
26240,http://www.bjl-multimedia.fr/real_tv/adolphe-william-bouguereau.jpg,http://www.bjl-multimedia.fr/real_tv/adolphe-william-bouguereau.jpg,529.0,1000.0,0.30407917499542236,4.9827606e-05,0.15396023,6.5795584,5671861949401593236
26245,https://cdn.shopify.com/s/files/1/0207/2297/4784/products/Date_in_a_Cafe_530x@2x.jpg?v=1561182455,Date in a Cafe Paint by Numbers,548.0,687.0,0.3037753403186798,0.00031143427,0.0763674,6.7693214,-1146407831248970837
26324,https://i.pinimg.com/736x/31/1c/58/311c58c33c625f0452cde0ffc3ccc494--art-museum-submission.jpg,"""""""Harbor Rest"""" by Peggy Burkosky - 2015 Ikki Kai National Art Museum Tokyo submission - active member National Ikki Kai Painting Society & Ranki Kai division""",736.0,586.0,0.30267614126205444,2.2182433e-06,0.18007363,6.6189504,-827016104091849511
26381,https://i1.wp.com/beehuge.com/media/2013/03/Ralph-Graef-96929596.jpg?resize=660%2C655&ssl=1,The Traveller In The Staircase - Ralph Graef,660.0,655.0,0.2984796166419983,7.7065946e-05,0.12568933,6.617009,3602456633008196723
26386,https://3.bp.blogspot.com/-69OCGu-bV6c/ToSHhPpj7rI/AAAAAAAARxA/6-08Xhfzwpo/s1600/Paul+Hedley+-+Tutt%2527Art%2540+%252820%2529.jpg,Paul Hedley 1947 | British Figurative painter,720.0,603.0,0.34206146001815796,0.0057949424,0.11569851,6.671657,1485397972803655441
26520,https://thumbs.dreamstime.com/b/view-moon-beautiful-beach-13389387.jpg,View Of The Moon From A Beautiful Beach Royalty Free Stock Photography,800.0,698.0,0.31257393956184387,4.293221e-05,0.67772776,6.6029067,1075311815232824678
26534,https://i2.wp.com/rightroyalroundup.com.au/wp-content/uploads/2016/04/Princess_Alice_1861.jpg?resize=640%2C836,"Princess Alice in 1861, by Franz Xaver Winterhalter",640.0,836.0,0.32928502559661865,2.409501e-05,0.02523067,6.5833097,-8350398042751038015
26590,http://www.gregbaker.com.au/wp-content/uploads/2017/10/8.-Putting-me-in-the-Picture-Rialto-.jpg,"Putting me in the Picture, Rialto - oil on board - 30 x 30 cm - SOLD",600.0,601.0,0.30849456787109375,5.568739e-06,0.05241245,6.6193376,-7701767060999623886
26634,http://www.stephenloweartgallery.ca/artists/sr0405001/images/aneveningonmontroyal_2.jpg,"""Image of art work """"An Evening on Mont Royal""""""",701.0,580.0,0.304783433675766,1.627026e-05,0.018112624,6.9044285,8103483723255261100
26667,https://i.pinimg.com/736x/17/e0/14/17e0143ed0f461128ca3881c4bd699b0--seascape-paintings-landscape-paintings.jpg,"""""""Bischoff, Franz (1864 - 1929) - """"""""Gold Rimmed Rocks and Sea""""""""; early California impressionist""""""",735.0,552.0,0.30916959047317505,9.6491725e-08,0.0726696,6.789072,-2782558910310564095
26675,https://sr.gallerix.ru/_RUS/3857639225/2067.jpg,Children In A Meadow. Nikolai Petrovich Bogdanov-Belsky,800.0,624.0,0.30416667461395264,1.0784694e-05,0.11889038,6.659983,253299481600692930
26678,http://4.bp.blogspot.com/-j2b2NMZfX1g/Tiq-DIch3aI/AAAAAAAAIo8/TyPEeTBvfKw/s1600/Aaron+Coberly+%252822%2529.jpg,Aaron Coberly 1971 | American Figurative Impressionist painter,565.0,720.0,0.3131949305534363,0.00044688582,0.18651778,6.721308,7352039788133756297
26681,https://i1.wp.com/artistportfoliomagazine.blog/wp-content/uploads/2018/08/chir2.jpg?resize=660%2C822&,Title Ophelia Medium Oil on panel Size 30 x 24 inches,660.0,822.0,0.285211443901062,0.0027960837,0.21746174,6.5470815,-4350652125868197026
26689,https://artdefs.com/images/_members/joeganech/1773.v1-750.jpg?1513359227,St. Peter's Basilica by Joe Ganech - search and link Fine Art with ARTdefs.com,750.0,750.0,0.36716416478157043,1.7286895e-05,0.06814174,6.676031,-3393289395971474695
26711,https://i.pinimg.com/564x/27/39/2e/27392e83520f11ef91482e6c6e4415d5.jpg,with the golden waves! #pascal Campion,564.0,564.0,0.3134063482284546,0.00027558208,0.12537993,6.5696435,8370210661813067473
26714,https://mattsko.files.wordpress.com/2020/10/sunrise-on-the-saguenay-cape-trinity-lucius-obrien-1880.jpg?w=908,"Sunrise on the Saguenay, Cape Trinity (Québec), by Lucius O'Brien,1880",908.0,635.0,0.3230520486831665,1.8704053e-07,0.17984983,6.562192,6241685628876641768
26722,https://i.pinimg.com/originals/ef/a1/d9/efa1d9b5fe7508a275d97caf9678e1e0.jpg,"Rahab, Angel of the Deep, Peter Mohrbacher on ArtStation at https://www.artstation.com/artwork/rahab-angel-of-the-deep",547.0,800.0,0.33502092957496643,0.003629446,0.36828703,6.6881347,-4618854343511646909
26740,https://img0.liveinternet.ru/images/attach/c/3/75/747/75747042_Bellagio_Memories__Art_of_Bob_Pejman.png,"Bellagio Memories  Art of Bob Pejman (700x521, 999Kb)",700.0,521.0,0.30553412437438965,0.000121568606,0.057652317,6.8409705,5316665410908646872
26743,https://stylemnl.net/wp-content/uploads/2016/07/tribe4.jpg,PHOTOGRAPHER CAPTURES THE LAST SURVIVING TRIBES ON EARTH AND IT WAS STUNNING,920.0,640.0,0.3461746573448181,0.00012295459,0.18687767,6.610539,-8329613211646331235
26829,http://i.kinja-img.com/gawker-media/image/upload/s--ls0SFKmu--/17reb27pve3tcjpg.jpg,This stunning painting imagines the real sky that inspired The Starry Night,799.0,535.0,0.3300187587738037,5.0040853e-05,1.0,6.550882,5223694202220819314
26870,https://septcomp.themuseum.org/wp-content/uploads/2021/06/Angie-Rucker-Unidentified-African-Am.-Soldier-in-Cavalry-Uniform.jpg,Unidentified African American Soldier in Calvary,700.0,700.0,0.303855299949646,9.714879e-06,0.17015426,6.7261043,3249330383249668735
